application_id,applicant_id,employment_id,contact_info_id,next_of_kin_id,application_date,loan_type,loan_amount_requested_usd,loan_purpose,repayment_tenure_months
USLW-APP-20250205-260,Ap489678,Em489678,Ci489678,Nk489678,2025-02-05,Personal,27519.0,Home Improvement,57.0
USLW-APP-20250328-817,Ap954016,Em954016,Ci954016,Nk954016,2025-03-28,Mortgage,914954.0,Refinance,223.0
USLW-APP-20240702-654,Ap204537,Em204537,Ci204537,Nk204537,2024-07-02,Personal,6412.0,Other,24.0
USLW-APP-20241102-480,Ap964909,Em964909,Ci964909,Nk964909,2024-11-02,Mortgage,90287.0,Home Purchase,318.0
USLW-APP-20241017-998,Ap341983,Em341983,Ci341983,Nk341983,2024-10-17,Auto,20560.0,Used Car Purchase,68.0
USLW-APP-20240605-834,Ap666821,Em666821,Ci666821,Nk666821,2024-06-05,Personal,40812.0,Education,31.0
USLW-APP-20240419-688,Ap888260,Em888260,Ci888260,Nk888260,2024-04-19,Personal,3582.0,Debt Consolidation,39.0
USLW-APP-20240701-548,Ap101917,Em101917,Ci101917,Nk101917,2024-07-01,Small Business,251877.0,Expansion,47.0
USLW-APP-20241010-116,Ap382762,Em382762,Ci382762,Nk382762,2024-10-10,Personal,37393.0,Other,29.0
USLW-APP-20241107-759,Ap656542,Em656542,Ci656542,Nk656542,2024-11-07,Personal,45805.0,Vacation,25.0
USLW-APP-20240717-489,Ap886275,Em886275,Ci886275,Nk886275,2024-07-17,Small Business,116318.0,Inventory,57.0
USLW-APP-20240627-436,Ap467436,Em467436,Ci467436,Nk467436,2024-06-27,Personal,45833.0,Education,21.0
USLW-APP-20241218-606,Ap609930,Em609930,Ci609930,Nk609930,2024-12-18,Personal,6092.0,Debt Consolidation,38.0
USLW-APP-20240502-360,Ap671650,Em671650,Ci671650,Nk671650,2024-05-02,Personal,29422.0,Home Improvement,31.0
USLW-APP-20250124-121,Ap382272,Em382272,Ci382272,Nk382272,2025-01-24,Small Business,335537.0,Working Capital,41.0
USLW-APP-20240712-492,Ap485925,Em485925,Ci485925,Nk485925,2024-07-12,Personal,36599.0,Debt Consolidation,36.0
USLW-APP-20250101-200,Ap866641,Em866641,Ci866641,Nk866641,2025-01-01,Mortgage,169979.0,Home Purchase,250.0
USLW-APP-20250114-890,Ap814743,Em814743,Ci814743,Nk814743,2025-01-14,Personal,7611.0,Education,50.0
USLW-APP-20241008-263,Ap689833,Em689833,Ci689833,Nk689833,2024-10-08,Small Business,226001.0,Expansion,29.0
USLW-APP-20241031-681,Ap182180,Em182180,Ci182180,Nk182180,2024-10-31,Personal,24070.0,Education,32.0
USLW-APP-20250106-230,Ap712246,Em712246,Ci712246,Nk712246,2025-01-06,Mortgage,948984.0,Refinance,328.0
USLW-APP-20241209-955,Ap503081,Em503081,Ci503081,Nk503081,2024-12-09,Personal,41747.0,Vacation,29.0
USLW-APP-20250329-147,Ap401953,Em401953,Ci401953,Nk401953,2025-03-29,Small Business,289675.0,Expansion,28.0
USLW-APP-20250115-571,Ap478892,Em478892,Ci478892,Nk478892,2025-01-15,Personal,32752.0,Education,48.0
USLW-APP-20240805-368,Ap105287,Em105287,Ci105287,Nk105287,2024-08-05,Small Business,152204.0,Equipment Purchase,73.0
USLW-APP-20250315-936,Ap357665,Em357665,Ci357665,Nk357665,2025-03-15,Small Business,77378.0,Working Capital,48.0
USLW-APP-20250124-669,Ap108512,Em108512,Ci108512,Nk108512,2025-01-24,Mortgage,980613.0,Home Purchase,312.0
USLW-APP-20250217-447,Ap756702,Em756702,Ci756702,Nk756702,2025-02-17,Personal,30193.0,Debt Consolidation,32.0
USLW-APP-20250329-706,Ap556292,Em556292,Ci556292,Nk556292,2025-03-29,Auto,12110.0,Refinance,43.0
USLW-APP-20240503-816,Ap208872,Em208872,Ci208872,Nk208872,2024-05-03,Personal,3238.0,Home Improvement,13.0
USLW-APP-20240406-800,Ap872042,Em872042,Ci872042,Nk872042,2024-04-06,Small Business,476158.0,Inventory,35.0
USLW-APP-20250101-488,Ap193070,Em193070,Ci193070,Nk193070,2025-01-01,Mortgage,112451.0,Home Purchase,214.0
USLW-APP-20250127-183,Ap704055,Em704055,Ci704055,Nk704055,2025-01-27,Personal,27617.0,Home Improvement,22.0
USLW-APP-20250117-540,Ap722117,Em722117,Ci722117,Nk722117,2025-01-17,Mortgage,213249.0,Refinance,354.0
USLW-APP-20241009-307,Ap529474,Em529474,Ci529474,Nk529474,2024-10-09,Personal,49796.0,Debt Consolidation,60.0
USLW-APP-20241121-549,Ap142078,Em142078,Ci142078,Nk142078,2024-11-21,Personal,10096.0,Education,40.0
USLW-APP-20240430-863,Ap468432,Em468432,Ci468432,Nk468432,2024-04-30,Auto,41440.0,Refinance,72.0
USLW-APP-20240831-584,Ap707812,Em707812,Ci707812,Nk707812,2024-08-31,Small Business,229487.0,Inventory,28.0
USLW-APP-20250321-666,Ap327645,Em327645,Ci327645,Nk327645,2025-03-21,Personal,39098.0,Other,43.0
USLW-APP-20250120-898,Ap636507,Em636507,Ci636507,Nk636507,2025-01-20,Personal,7821.0,Debt Consolidation,19.0
USLW-APP-20250312-659,Ap886667,Em886667,Ci886667,Nk886667,2025-03-12,Personal,1213.0,Vacation,16.0
USLW-APP-20240424-333,Ap405073,Em405073,Ci405073,Nk405073,2024-04-24,Personal,16082.0,Education,22.0
USLW-APP-20241029-891,Ap227309,Em227309,Ci227309,Nk227309,2024-10-29,Small Business,288865.0,Inventory,59.0
USLW-APP-20240804-437,Ap429588,Em429588,Ci429588,Nk429588,2024-08-04,Personal,24363.0,Debt Consolidation,22.0
USLW-APP-20240613-643,Ap763927,Em763927,Ci763927,Nk763927,2024-06-13,Personal,4771.0,Debt Consolidation,13.0
USLW-APP-20240424-470,Ap988266,Em988266,Ci988266,Nk988266,2024-04-24,Small Business,54457.0,Inventory,74.0
USLW-APP-20240609-806,Ap564008,Em564008,Ci564008,Nk564008,2024-06-09,Small Business,16439.0,Equipment Purchase,57.0
USLW-APP-20241219-758,Ap820801,Em820801,Ci820801,Nk820801,2024-12-19,Auto,73847.0,Refinance,68.0
USLW-APP-20241007-892,Ap446699,Em446699,Ci446699,Nk446699,2024-10-07,Personal,6361.0,Debt Consolidation,14.0
USLW-APP-20250312-886,Ap435842,Em435842,Ci435842,Nk435842,2025-03-12,Small Business,372474.0,Inventory,71.0
USLW-APP-20240719-362,Ap486594,Em486594,Ci486594,Nk486594,2024-07-19,Personal,28905.0,Home Improvement,59.0
USLW-APP-20241001-347,Ap872608,Em872608,Ci872608,Nk872608,2024-10-01,Personal,26488.0,Vacation,14.0
USLW-APP-20240618-369,Ap760775,Em760775,Ci760775,Nk760775,2024-06-18,Small Business,484840.0,Inventory,76.0
USLW-APP-20240901-157,Ap791519,Em791519,Ci791519,Nk791519,2024-09-01,Small Business,130915.0,Working Capital,77.0
USLW-APP-20240628-997,Ap143925,Em143925,Ci143925,Nk143925,2024-06-28,Personal,38883.0,Education,60.0
USLW-APP-20240630-209,Ap237023,Em237023,Ci237023,Nk237023,2024-06-30,Mortgage,625722.0,Refinance,224.0
USLW-APP-20240815-562,Ap187388,Em187388,Ci187388,Nk187388,2024-08-15,Auto,52681.0,Used Car Purchase,48.0
USLW-APP-20240413-345,Ap632295,Em632295,Ci632295,Nk632295,2024-04-13,Mortgage,730198.0,Home Purchase,282.0
USLW-APP-20240918-455,Ap357802,Em357802,Ci357802,Nk357802,2024-09-18,Personal,31176.0,Vacation,33.0
USLW-APP-20240613-601,Ap535048,Em535048,Ci535048,Nk535048,2024-06-13,Personal,18031.0,Vacation,60.0
USLW-APP-20240410-769,Ap158596,Em158596,Ci158596,Nk158596,2024-04-10,Mortgage,513822.0,Refinance,311.0
USLW-APP-20240730-872,Ap451005,Em451005,Ci451005,Nk451005,2024-07-30,Personal,45263.0,Home Improvement,46.0
USLW-APP-20240425-534,Ap879554,Em879554,Ci879554,Nk879554,2024-04-25,Small Business,258488.0,Inventory,27.0
USLW-APP-20240804-166,Ap973172,Em973172,Ci973172,Nk973172,2024-08-04,Personal,19569.0,Vacation,48.0
USLW-APP-20240628-910,Ap639812,Em639812,Ci639812,Nk639812,2024-06-28,Auto,40948.0,Refinance,34.0
USLW-APP-20241112-553,Ap622244,Em622244,Ci622244,Nk622244,2024-11-12,Small Business,364361.0,Expansion,52.0
USLW-APP-20240630-538,Ap512498,Em512498,Ci512498,Nk512498,2024-06-30,Personal,25538.0,Vacation,18.0
USLW-APP-20241027-174,Ap779290,Em779290,Ci779290,Nk779290,2024-10-27,Auto,23258.0,Refinance,37.0
USLW-APP-20240409-574,Ap599097,Em599097,Ci599097,Nk599097,2024-04-09,Personal,31047.0,Education,48.0
USLW-APP-20240528-506,Ap749789,Em749789,Ci749789,Nk749789,2024-05-28,Auto,12421.0,New Car Purchase,48.0
USLW-APP-20240427-430,Ap907043,Em907043,Ci907043,Nk907043,2024-04-27,Personal,17662.0,Education,30.0
USLW-APP-20241201-477,Ap248056,Em248056,Ci248056,Nk248056,2024-12-01,Personal,36511.0,Education,46.0
USLW-APP-20250123-431,Ap114060,Em114060,Ci114060,Nk114060,2025-01-23,Personal,20656.0,Education,52.0
USLW-APP-20240420-879,Ap838345,Em838345,Ci838345,Nk838345,2024-04-20,Small Business,345931.0,Working Capital,67.0
USLW-APP-20240725-926,Ap577272,Em577272,Ci577272,Nk577272,2024-07-25,Small Business,376252.0,Startup Costs,41.0
USLW-APP-20240918-683,Ap618545,Em618545,Ci618545,Nk618545,2024-09-18,Personal,11015.0,Debt Consolidation,30.0
USLW-APP-20240528-681,Ap929735,Em929735,Ci929735,Nk929735,2024-05-28,Small Business,273116.0,Working Capital,32.0
USLW-APP-20250121-294,Ap290279,Em290279,Ci290279,Nk290279,2025-01-21,Small Business,77773.0,Expansion,78.0
USLW-APP-20241118-561,Ap830406,Em830406,Ci830406,Nk830406,2024-11-18,Small Business,156716.0,Equipment Purchase,65.0
USLW-APP-20240409-289,Ap784647,Em784647,Ci784647,Nk784647,2024-04-09,Personal,48542.0,Education,21.0
USLW-APP-20250118-212,Ap139711,Em139711,Ci139711,Nk139711,2025-01-18,Auto,65994.0,Used Car Purchase,70.0
USLW-APP-20240411-854,Ap243026,Em243026,Ci243026,Nk243026,2024-04-11,Auto,62237.0,Refinance,25.0
USLW-APP-20240810-512,Ap435484,Em435484,Ci435484,Nk435484,2024-08-10,Mortgage,218774.0,Refinance,228.0
USLW-APP-20241104-202,Ap565317,Em565317,Ci565317,Nk565317,2024-11-04,Personal,24738.0,Other,40.0
USLW-APP-20250218-281,Ap318134,Em318134,Ci318134,Nk318134,2025-02-18,Small Business,446251.0,Startup Costs,25.0
USLW-APP-20240624-674,Ap202974,Em202974,Ci202974,Nk202974,2024-06-24,Small Business,327612.0,Equipment Purchase,69.0
USLW-APP-20241228-861,Ap249646,Em249646,Ci249646,Nk249646,2024-12-28,Personal,24623.0,Other,25.0
USLW-APP-20250114-700,Ap502400,Em502400,Ci502400,Nk502400,2025-01-14,Personal,32965.0,Education,43.0
USLW-APP-20240910-325,Ap250168,Em250168,Ci250168,Nk250168,2024-09-10,Small Business,433236.0,Expansion,74.0
USLW-APP-20240515-654,Ap692016,Em692016,Ci692016,Nk692016,2024-05-15,Personal,3966.0,Education,32.0
USLW-APP-20241126-962,Ap789376,Em789376,Ci789376,Nk789376,2024-11-26,Small Business,250109.0,Expansion,52.0
USLW-APP-20250221-846,Ap635534,Em635534,Ci635534,Nk635534,2025-02-21,Personal,25624.0,Debt Consolidation,43.0
USLW-APP-20240505-639,Ap538774,Em538774,Ci538774,Nk538774,2024-05-05,Personal,11259.0,Medical Expenses,59.0
USLW-APP-20250105-209,Ap611937,Em611937,Ci611937,Nk611937,2025-01-05,Auto,74169.0,New Car Purchase,33.0
USLW-APP-20240528-847,Ap511597,Em511597,Ci511597,Nk511597,2024-05-28,Personal,20684.0,Education,16.0
USLW-APP-20241110-785,Ap192263,Em192263,Ci192263,Nk192263,2024-11-10,Small Business,402101.0,Inventory,60.0
USLW-APP-20250118-191,Ap635590,Em635590,Ci635590,Nk635590,2025-01-18,Mortgage,800273.0,Home Purchase,224.0
USLW-APP-20250209-859,Ap953938,Em953938,Ci953938,Nk953938,2025-02-09,Personal,2684.0,Debt Consolidation,21.0
USLW-APP-20241225-804,Ap665445,Em665445,Ci665445,Nk665445,2024-12-25,Personal,12943.0,Home Improvement,57.0
USLW-APP-20250401-510,Ap679205,Em679205,Ci679205,Nk679205,2025-04-01,Personal,4926.0,Education,34.0
USLW-APP-20240602-711,Ap323810,Em323810,Ci323810,Nk323810,2024-06-02,Small Business,490219.0,Equipment Purchase,63.0
USLW-APP-20241127-284,Ap196646,Em196646,Ci196646,Nk196646,2024-11-27,Personal,10532.0,Vacation,28.0
USLW-APP-20241125-611,Ap445266,Em445266,Ci445266,Nk445266,2024-11-25,Personal,4876.0,Education,38.0
USLW-APP-20250203-588,Ap910951,Em910951,Ci910951,Nk910951,2025-02-03,Mortgage,233423.0,Refinance,235.0
USLW-APP-20241212-974,Ap590025,Em590025,Ci590025,Nk590025,2024-12-12,Small Business,392318.0,Equipment Purchase,60.0
USLW-APP-20241030-780,Ap580703,Em580703,Ci580703,Nk580703,2024-10-30,Personal,3550.0,Other,56.0
USLW-APP-20250317-611,Ap443054,Em443054,Ci443054,Nk443054,2025-03-17,Personal,40885.0,Debt Consolidation,50.0
USLW-APP-20240730-999,Ap957756,Em957756,Ci957756,Nk957756,2024-07-30,Small Business,69060.0,Working Capital,36.0
USLW-APP-20240414-371,Ap367552,Em367552,Ci367552,Nk367552,2024-04-14,Personal,31745.0,Vacation,35.0
USLW-APP-20241004-979,Ap159379,Em159379,Ci159379,Nk159379,2024-10-04,Personal,23950.0,Other,36.0
USLW-APP-20241018-601,Ap125053,Em125053,Ci125053,Nk125053,2024-10-18,Personal,3434.0,Home Improvement,52.0
USLW-APP-20240606-405,Ap502662,Em502662,Ci502662,Nk502662,2024-06-06,Mortgage,937154.0,Home Purchase,317.0
USLW-APP-20240605-951,Ap756282,Em756282,Ci756282,Nk756282,2024-06-05,Small Business,401717.0,Equipment Purchase,82.0
USLW-APP-20241202-175,Ap198723,Em198723,Ci198723,Nk198723,2024-12-02,Mortgage,652668.0,Refinance,238.0
USLW-APP-20240817-113,Ap675644,Em675644,Ci675644,Nk675644,2024-08-17,Auto,67701.0,Used Car Purchase,55.0
USLW-APP-20250208-239,Ap372933,Em372933,Ci372933,Nk372933,2025-02-08,Small Business,413361.0,Equipment Purchase,30.0
USLW-APP-20241031-141,Ap984152,Em984152,Ci984152,Nk984152,2024-10-31,Personal,18528.0,Medical Expenses,37.0
USLW-APP-20240412-521,Ap953088,Em953088,Ci953088,Nk953088,2024-04-12,Personal,14752.0,Debt Consolidation,28.0
USLW-APP-20250111-424,Ap930460,Em930460,Ci930460,Nk930460,2025-01-11,Mortgage,65086.0,Home Purchase,351.0
USLW-APP-20240818-560,Ap950916,Em950916,Ci950916,Nk950916,2024-08-18,Personal,2403.0,Home Improvement,32.0
USLW-APP-20241213-398,Ap132154,Em132154,Ci132154,Nk132154,2024-12-13,Personal,24877.0,Education,24.0
USLW-APP-20250119-890,Ap313942,Em313942,Ci313942,Nk313942,2025-01-19,Personal,2931.0,Medical Expenses,27.0
USLW-APP-20240727-396,Ap364480,Em364480,Ci364480,Nk364480,2024-07-27,Personal,18122.0,Vacation,19.0
USLW-APP-20250317-739,Ap465821,Em465821,Ci465821,Nk465821,2025-03-17,Personal,48036.0,Medical Expenses,12.0
USLW-APP-20240930-629,Ap954211,Em954211,Ci954211,Nk954211,2024-09-30,Small Business,15971.0,Expansion,77.0
USLW-APP-20250207-564,Ap381173,Em381173,Ci381173,Nk381173,2025-02-07,Personal,2875.0,Medical Expenses,28.0
USLW-APP-20250312-886,Ap945633,Em945633,Ci945633,Nk945633,2025-03-12,Auto,68749.0,New Car Purchase,25.0
USLW-APP-20240828-446,Ap132265,Em132265,Ci132265,Nk132265,2024-08-28,Personal,2885.0,Other,12.0
USLW-APP-20240923-140,Ap465060,Em465060,Ci465060,Nk465060,2024-09-23,Mortgage,215002.0,Home Purchase,223.0
USLW-APP-20250117-952,Ap343322,Em343322,Ci343322,Nk343322,2025-01-17,Personal,16923.0,Other,17.0
USLW-APP-20250114-912,Ap274944,Em274944,Ci274944,Nk274944,2025-01-14,Small Business,201975.0,Working Capital,81.0
USLW-APP-20240427-553,Ap670485,Em670485,Ci670485,Nk670485,2024-04-27,Mortgage,921080.0,Refinance,261.0
USLW-APP-20241230-677,Ap548396,Em548396,Ci548396,Nk548396,2024-12-30,Personal,36689.0,Education,18.0
USLW-APP-20241029-699,Ap254782,Em254782,Ci254782,Nk254782,2024-10-29,Small Business,455254.0,Equipment Purchase,73.0
USLW-APP-20241208-987,Ap784846,Em784846,Ci784846,Nk784846,2024-12-08,Personal,11148.0,Vacation,55.0
USLW-APP-20241209-139,Ap171907,Em171907,Ci171907,Nk171907,2024-12-09,Personal,39815.0,Other,45.0
USLW-APP-20240808-619,Ap302967,Em302967,Ci302967,Nk302967,2024-08-08,Mortgage,699277.0,Home Purchase,278.0
USLW-APP-20240612-210,Ap950867,Em950867,Ci950867,Nk950867,2024-06-12,Small Business,85491.0,Expansion,26.0
USLW-APP-20240814-963,Ap402775,Em402775,Ci402775,Nk402775,2024-08-14,Small Business,64667.0,Working Capital,78.0
USLW-APP-20241030-352,Ap491182,Em491182,Ci491182,Nk491182,2024-10-30,Personal,26437.0,Medical Expenses,41.0
USLW-APP-20240825-797,Ap856892,Em856892,Ci856892,Nk856892,2024-08-25,Personal,41768.0,Home Improvement,36.0
USLW-APP-20241230-324,Ap382247,Em382247,Ci382247,Nk382247,2024-12-30,Small Business,353791.0,Inventory,58.0
USLW-APP-20250204-111,Ap164772,Em164772,Ci164772,Nk164772,2025-02-04,Small Business,78138.0,Startup Costs,60.0
USLW-APP-20241105-633,Ap226108,Em226108,Ci226108,Nk226108,2024-11-05,Personal,28301.0,Medical Expenses,56.0
USLW-APP-20240724-601,Ap114382,Em114382,Ci114382,Nk114382,2024-07-24,Mortgage,292525.0,Refinance,351.0
USLW-APP-20241005-462,Ap184291,Em184291,Ci184291,Nk184291,2024-10-05,Personal,44373.0,Other,18.0
USLW-APP-20240421-456,Ap463339,Em463339,Ci463339,Nk463339,2024-04-21,Personal,27951.0,Medical Expenses,14.0
USLW-APP-20241129-899,Ap759116,Em759116,Ci759116,Nk759116,2024-11-29,Mortgage,802245.0,Refinance,247.0
USLW-APP-20240403-802,Ap382753,Em382753,Ci382753,Nk382753,2024-04-03,Personal,23735.0,Home Improvement,57.0
USLW-APP-20250106-140,Ap247550,Em247550,Ci247550,Nk247550,2025-01-06,Small Business,164028.0,Inventory,70.0
USLW-APP-20250121-680,Ap332050,Em332050,Ci332050,Nk332050,2025-01-21,Personal,3366.0,Vacation,48.0
USLW-APP-20240604-810,Ap532882,Em532882,Ci532882,Nk532882,2024-06-04,Personal,28199.0,Home Improvement,47.0
USLW-APP-20240719-928,Ap437827,Em437827,Ci437827,Nk437827,2024-07-19,Small Business,40896.0,Inventory,73.0
USLW-APP-20241024-696,Ap592313,Em592313,Ci592313,Nk592313,2024-10-24,Personal,8675.0,Other,13.0
USLW-APP-20240904-325,Ap486858,Em486858,Ci486858,Nk486858,2024-09-04,Personal,43072.0,Medical Expenses,48.0
USLW-APP-20240420-104,Ap754618,Em754618,Ci754618,Nk754618,2024-04-20,Mortgage,589307.0,Refinance,271.0
USLW-APP-20241024-990,Ap695603,Em695603,Ci695603,Nk695603,2024-10-24,Personal,10673.0,Education,16.0
USLW-APP-20241014-398,Ap964266,Em964266,Ci964266,Nk964266,2024-10-14,Mortgage,943583.0,Refinance,359.0
USLW-APP-20250228-735,Ap488349,Em488349,Ci488349,Nk488349,2025-02-28,Small Business,256087.0,Working Capital,47.0
USLW-APP-20240922-385,Ap114153,Em114153,Ci114153,Nk114153,2024-09-22,Personal,40380.0,Other,35.0
USLW-APP-20240527-635,Ap700613,Em700613,Ci700613,Nk700613,2024-05-27,Personal,16495.0,Other,20.0
USLW-APP-20240621-602,Ap340773,Em340773,Ci340773,Nk340773,2024-06-21,Auto,46744.0,New Car Purchase,30.0
USLW-APP-20240726-755,Ap155318,Em155318,Ci155318,Nk155318,2024-07-26,Personal,30160.0,Home Improvement,12.0
USLW-APP-20241110-281,Ap494030,Em494030,Ci494030,Nk494030,2024-11-10,Personal,33942.0,Medical Expenses,26.0
USLW-APP-20240723-122,Ap477177,Em477177,Ci477177,Nk477177,2024-07-23,Small Business,358027.0,Expansion,28.0
USLW-APP-20240518-367,Ap176077,Em176077,Ci176077,Nk176077,2024-05-18,Small Business,460327.0,Expansion,30.0
USLW-APP-20241126-550,Ap976906,Em976906,Ci976906,Nk976906,2024-11-26,Mortgage,997786.0,Home Purchase,260.0
USLW-APP-20240814-937,Ap233515,Em233515,Ci233515,Nk233515,2024-08-14,Mortgage,854088.0,Home Purchase,254.0
USLW-APP-20250313-304,Ap306988,Em306988,Ci306988,Nk306988,2025-03-13,Auto,20812.0,New Car Purchase,72.0
USLW-APP-20240913-463,Ap959751,Em959751,Ci959751,Nk959751,2024-09-13,Personal,48122.0,Education,53.0
USLW-APP-20240810-896,Ap225885,Em225885,Ci225885,Nk225885,2024-08-10,Small Business,440407.0,Inventory,32.0
USLW-APP-20240912-904,Ap996209,Em996209,Ci996209,Nk996209,2024-09-12,Personal,3267.0,Education,38.0
USLW-APP-20250325-495,Ap641656,Em641656,Ci641656,Nk641656,2025-03-25,Mortgage,676936.0,Home Purchase,298.0
USLW-APP-20240605-557,Ap770688,Em770688,Ci770688,Nk770688,2024-06-05,Mortgage,400311.0,Refinance,290.0
USLW-APP-20250215-929,Ap288014,Em288014,Ci288014,Nk288014,2025-02-15,Small Business,50005.0,Equipment Purchase,33.0
USLW-APP-20241117-669,Ap191751,Em191751,Ci191751,Nk191751,2024-11-17,Personal,4605.0,Education,19.0
USLW-APP-20241225-196,Ap330203,Em330203,Ci330203,Nk330203,2024-12-25,Mortgage,684415.0,Home Purchase,337.0
USLW-APP-20240924-786,Ap913738,Em913738,Ci913738,Nk913738,2024-09-24,Auto,49533.0,Refinance,26.0
USLW-APP-20250227-287,Ap795275,Em795275,Ci795275,Nk795275,2025-02-27,Small Business,104102.0,Inventory,66.0
USLW-APP-20241029-202,Ap923651,Em923651,Ci923651,Nk923651,2024-10-29,Mortgage,919106.0,Home Purchase,204.0
USLW-APP-20240720-531,Ap311951,Em311951,Ci311951,Nk311951,2024-07-20,Mortgage,484862.0,Refinance,327.0
USLW-APP-20250317-164,Ap605155,Em605155,Ci605155,Nk605155,2025-03-17,Auto,42170.0,Refinance,63.0
USLW-APP-20241007-814,Ap295716,Em295716,Ci295716,Nk295716,2024-10-07,Small Business,65820.0,Inventory,37.0
USLW-APP-20240627-628,Ap684567,Em684567,Ci684567,Nk684567,2024-06-27,Personal,36699.0,Debt Consolidation,26.0
USLW-APP-20250205-459,Ap415172,Em415172,Ci415172,Nk415172,2025-02-05,Personal,16066.0,Home Improvement,33.0
USLW-APP-20241114-150,Ap990695,Em990695,Ci990695,Nk990695,2024-11-14,Auto,8267.0,Used Car Purchase,49.0
USLW-APP-20240909-367,Ap100126,Em100126,Ci100126,Nk100126,2024-09-09,Personal,43191.0,Home Improvement,22.0
USLW-APP-20250204-187,Ap938761,Em938761,Ci938761,Nk938761,2025-02-04,Personal,6650.0,Medical Expenses,37.0
USLW-APP-20241220-322,Ap127632,Em127632,Ci127632,Nk127632,2024-12-20,Auto,34112.0,New Car Purchase,26.0
USLW-APP-20250207-521,Ap600315,Em600315,Ci600315,Nk600315,2025-02-07,Personal,29277.0,Vacation,46.0
USLW-APP-20250124-362,Ap820670,Em820670,Ci820670,Nk820670,2025-01-24,Personal,23014.0,Debt Consolidation,53.0
USLW-APP-20240722-545,Ap209945,Em209945,Ci209945,Nk209945,2024-07-22,Personal,36495.0,Vacation,40.0
USLW-APP-20240416-745,Ap417320,Em417320,Ci417320,Nk417320,2024-04-16,Small Business,376117.0,Inventory,62.0
USLW-APP-20240922-257,Ap350869,Em350869,Ci350869,Nk350869,2024-09-22,Personal,44925.0,Education,44.0
USLW-APP-20250224-770,Ap841426,Em841426,Ci841426,Nk841426,2025-02-24,Personal,36406.0,Education,41.0
USLW-APP-20250201-794,Ap598716,Em598716,Ci598716,Nk598716,2025-02-01,Small Business,307444.0,Working Capital,73.0
USLW-APP-20240708-268,Ap275399,Em275399,Ci275399,Nk275399,2024-07-08,Personal,16151.0,Vacation,37.0
USLW-APP-20240717-516,Ap562120,Em562120,Ci562120,Nk562120,2024-07-17,Personal,15032.0,Vacation,45.0
USLW-APP-20250222-603,Ap234869,Em234869,Ci234869,Nk234869,2025-02-22,Small Business,305857.0,Working Capital,76.0
USLW-APP-20240906-385,Ap278954,Em278954,Ci278954,Nk278954,2024-09-06,Personal,9584.0,Medical Expenses,49.0
USLW-APP-20240826-297,Ap769078,Em769078,Ci769078,Nk769078,2024-08-26,Personal,27819.0,Vacation,58.0
USLW-APP-20250125-263,Ap134560,Em134560,Ci134560,Nk134560,2025-01-25,Mortgage,620297.0,Refinance,311.0
USLW-APP-20240621-211,Ap963021,Em963021,Ci963021,Nk963021,2024-06-21,Auto,26314.0,Refinance,51.0
USLW-APP-20240611-685,Ap384260,Em384260,Ci384260,Nk384260,2024-06-11,Personal,7399.0,Debt Consolidation,47.0
USLW-APP-20240813-969,Ap232717,Em232717,Ci232717,Nk232717,2024-08-13,Mortgage,483501.0,Home Purchase,279.0
